,order_date,sales_qty,sales_amount,currency,user_id,r_id
22850,2018-05-24,40,11722,"INR",78965,154020.0
22851,2018-05-25,97,5977,"INR",86143,361612.0
22852,2018-05-25,81,8806,"INR",33111,566497.0
22853,2018-05-25,1,292,"INR",38098,231777.0
22854,2018-05-28,13,1051,"INR",38887,374028.0
22855,2018-05-28,1,79,"INR",66259,432115.0
22856,2018-05-29,28,1569,"INR",12677,12396.0
22857,2018-05-29,20,2083,"INR",86934,94009.0
22858,2018-05-29,1,79,"INR",38740,459716.0
22859,2018-05-29,67,19537,"INR",78507,431943.0
22860,2018-05-29,2,662,"INR",37659,513322.0
22861,2018-05-30,20,1500,"INR",30296,387583.0
22862,2018-05-30,133,18704,"INR",8296,440897.0
22863,2018-05-30,21,2542,"INR",62601,422674.0
22864,2018-05-30,1,222,"INR",47785,538186.0
22865,2018-05-31,49,3148,"INR",84178,570232.0
22866,2018-05-31,1,162,"INR",20700,174809.0
22867,2018-06-01,17,1125,"INR",59030,377659.0
22868,2018-06-01,130,11301,"INR",97212,461234.0
22869,2018-06-01,130,12593,"INR",29162,492774.0
22870,2018-06-01,8,1630,"INR",42495,36129.0
22871,2018-06-04,13,1019,"INR",23361,523254.0
22872,2018-06-05,41,2639,"INR",25442,359556.0
22873,2018-06-05,3,384,"INR",47744,554787.0
22874,2018-06-06,567,25134,"INR",19286,578517.0
22875,2018-06-06,20,1472,"INR",73122,497784.0
22876,2018-06-06,2,241,"INR",98568,424609.0
22877,2018-06-06,2,662,"INR",79256,47493.0
22878,2018-06-07,47,3588,"INR",98723,5936.0
22879,2018-06-07,6,704,"INR",51148,151381.0
22880,2018-06-08,18,1315,"INR",87907,182688.0
22881,2018-06-08,20,1500,"INR",92670,352800.0
22882,2018-06-08,1,130,"INR",33635,374014.0
22883,2018-06-08,3,681,"INR",97480,17297.0
22884,2018-06-11,85,6972,"INR",93929,327708.0
22885,2018-06-11,19,2329,"INR",29018,184504.0
22886,2018-06-12,4,222,"INR",39419,154998.0
22887,2018-06-12,53,5556,"INR",64663,578890.0
22888,2018-06-12,1,375,"INR",17652,576474.0
22889,2018-06-12,2,662,"INR",91321,5271.0
22890,2018-06-12,13,2676,"INR",73634,422681.0
22891,2018-06-13,13,981,"INR",17105,443910.0
22892,2018-06-13,47,13676,"INR",72938,27771.0
22893,2018-06-13,3,1102,"INR",54724,238548.0
22894,2018-06-13,12,2444,"INR",99734,565586.0
22895,2018-06-14,20,1653,"INR",50786,5162.0
22896,2018-06-14,1,190,"INR",53316,48209.0
22897,2018-06-14,20,5861,"INR",91685,409435.0
22898,2018-06-15,133,12037,"INR",82872,325637.0
22899,2018-06-15,1,259,"INR",36010,516970.0
22900,2018-06-18,1,162,"INR",92542,424070.0
22901,2018-06-18,1,259,"INR",7932,288967.0
22902,2018-06-19,40,4167,"INR",86736,394898.0
22903,2018-06-19,4,231,"INR",21547,521844.0
22904,2018-06-19,1,190,"INR",69534,23700.0
22905,2018-06-19,27,7815,"INR",60884,107194.0
22906,2018-06-19,1,440,"INR",23954,79795.0
22907,2018-06-20,1,79,"INR",41968,51661.0
22908,2018-06-20,2,662,"INR",91870,509405.0
22909,2018-06-21,7,532,"INR",37195,530796.0
22910,2018-06-21,25,2088,"INR",49308,558207.0
22911,2018-06-22,2,194,"INR",17709,527833.0
22912,2018-06-22,14,815,"INR",40242,568062.0
22913,2018-06-22,1,130,"INR",6944,29003.0
22914,2018-06-22,1,380,"INR",75694,451565.0
22915,2018-06-25,7,519,"INR",22254,375141.0
22916,2018-06-25,13,1306,"INR",13451,289263.0
22917,2018-06-26,1,157,"INR",77515,343612.0
22918,2018-06-26,13,1204,"INR",6677,504073.0
22919,2018-06-26,1,440,"INR",67305,504194.0
22920,2018-06-26,13,2671,"INR",93724,550607.0
22921,2018-06-27,25,2097,"INR",68409,568507.0
22922,2018-06-27,2,662,"INR",80357,95587.0
22923,2018-06-28,2,194,"INR",2661,464979.0
22924,2018-06-29,1,190,"INR",67235,69998.0
22925,2018-07-02,7,1338,"INR",61845,558202.0
22926,2018-07-04,9,995,"INR",47026,245767.0
22927,2018-07-04,1,440,"INR",42610,317106.0
22928,2018-07-04,7,1356,"INR",32623,550161.0
22929,2018-07-04,4,815,"INR",59821,122453.0
22930,2018-07-04,1,130,"INR",78878,279873.0
22931,2018-07-05,2,194,"INR",40755,77009.0
22932,2018-07-06,1,79,"INR",42454,406703.0
22933,2018-07-06,1,259,"INR",80259,406707.0
22934,2018-07-06,3,681,"INR",78475,107695.0
22935,2018-07-09,13,1037,"INR",54557,374863.0
22936,2018-07-10,1,190,"INR",45358,479880.0
22937,2018-07-10,7,1338,"INR",86311,29107.0
22938,2018-07-10,1,130,"INR",6201,494480.0
22939,2018-07-11,1,190,"INR",80537,98764.0
22940,2018-07-17,1,79,"INR",47583,351067.0
22941,2018-07-18,1,190,"INR",34865,378667.0
22942,2018-07-18,1,222,"INR",17395,484554.0
22943,2018-07-20,2,394,"INR",63280,43417.0
22944,2018-07-24,20,4009,"INR",21176,442364.0
22945,2018-07-25,1,79,"INR",4875,501389.0
22946,2018-07-26,100,14028,"INR",53742,41904.0
22947,2018-07-30,8,1630,"INR",47053,552167.0
22948,2018-08-03,7,1356,"INR",55444,531344.0
22949,2018-08-08,7,1338,"INR",97403,1012.0
22950,2018-08-14,7,1338,"INR",36382,60035.0
22951,2018-08-14,10,2037,"INR",32849,401401.0
22952,2018-08-16,13,2671,"INR",46641,510522.0
22953,2018-08-22,16,3255,"INR",25862,1938.0
22954,2018-08-29,7,1356,"INR",27004,128702.0
22955,2018-09-25,1,190,"INR",14959,412037.0
22956,2018-09-28,1,130,"INR",8286,414694.0
22957,2018-10-02,1,190,"INR",24775,516747.0
22958,2018-10-04,1,190,"INR",82526,349811.0
22959,2018-10-05,1,130,"INR",3998,413483.0
22960,2018-10-05,1,190,"INR",8094,470146.0
22961,2018-10-09,1,190,"INR",58971,350427.0
22962,2018-10-09,1,301,"INR",36746,399017.0
22963,2018-10-11,1,130,"INR",1121,476261.0
22964,2018-10-12,7,1338,"INR",17676,153743.0
22965,2018-10-12,7,1356,"INR",68343,3210.0
22966,2018-10-16,1,190,"INR",3298,532211.0
22967,2018-10-19,1,130,"INR",64867,389793.0
22968,2018-10-23,7,1338,"INR",41444,460598.0
22969,2018-10-26,1,190,"INR",71991,190142.0
22970,2018-11-02,1,130,"INR",60096,417970.0
22971,2018-11-02,1,190,"INR",84401,442464.0
22972,2018-11-06,1,190,"INR",6699,556879.0
22973,2018-11-07,1,190,"INR",54828,400548.0
22974,2018-11-09,1,130,"INR",49976,317438.0
22975,2018-11-09,1,190,"INR",18463,333595.0
22976,2018-11-14,1,190,"INR",31486,423727.0
22977,2018-11-19,53,10856,"INR",14495,417974.0
22978,2018-11-20,8,722,"INR",13338,408270.0
22979,2018-12-17,67,5509,"INR",56816,327230.0
22980,2019-01-10,6,519,"INR",37278,406648.0
22981,2019-01-11,20,1653,"INR",47250,412840.0
22982,2019-02-12,35,3250,"INR",33839,53512.0
22983,2017-10-04,2,241,"INR",87864,354909.0
22984,2017-10-05,2,241,"INR",51727,54843.0
22985,2017-10-11,1,79,"INR",98453,102324.0
22986,2017-10-13,1,79,"INR",51552,367776.0
22987,2017-10-16,1,162,"INR",257,197215.0
22988,2017-10-19,1,79,"INR",67619,453357.0
22989,2017-10-25,2,231,"INR",75944,457630.0
22990,2017-10-27,1,162,"INR",38755,491634.0
22991,2017-10-30,1,79,"INR",29354,238145.0
22992,2017-11-02,2,241,"INR",65271,454364.0
22993,2017-11-09,11,1204,"INR",60518,398134.0
22994,2017-11-14,1,162,"INR",45537,434639.0
22995,2017-11-21,5,542,"INR",37453,128379.0
22996,2017-11-22,1,79,"INR",97183,558016.0
22997,2017-11-27,1,79,"INR",32942,531453.0
22998,2017-11-28,1,111,"INR",30754,556995.0
22999,2017-12-01,18,2157,"INR",54488,463035.0
23000,2017-12-04,1,79,"INR",70947,400898.0
23001,2017-12-05,7,801,"INR",30966,502375.0
23002,2017-12-06,1,79,"INR",2220,323889.0
23003,2017-12-07,1,79,"INR",75294,367425.0
23004,2017-12-08,1,79,"INR",72333,376271.0
23005,2017-12-13,1,162,"INR",18826,49053.0
23006,2017-12-14,1,79,"INR",3902,179477.0
23007,2017-12-15,1,162,"INR",93682,457048.0
23008,2017-12-18,3,403,"INR",71097,107684.0
23009,2018-01-05,3,319,"INR",24629,7035.0
23010,2018-01-08,1,162,"INR",50065,377228.0
23011,2018-01-09,1,79,"INR",17837,485614.0
23012,2018-01-16,3,403,"INR",73565,109504.0
23013,2018-01-26,7,1005,"INR",33593,432565.0
23014,2018-01-30,5,565,"INR",7291,66602.0
23015,2018-02-02,17,2088,"INR",75821,483794.0
23016,2018-02-05,1,79,"INR",2440,1050.0
23017,2018-03-15,1,79,"INR",99209,460212.0
23018,2018-03-21,1,79,"INR",43551,247507.0
23019,2018-03-28,1,79,"INR",66348,549772.0
23020,2018-08-13,1,79,"INR",19004,31763.0
23021,2018-09-12,1,79,"INR",11260,140100.0
23022,2018-09-13,1,162,"INR",74067,33025.0
23023,2017-10-10,1,93,"INR",87043,400884.0
23024,2017-10-11,1,264,"INR",96589,11253.0
23025,2017-10-12,40,6426,"INR",68716,37742.0
23026,2017-10-13,3,440,"INR",28327,5889.0
23027,2017-10-13,3,528,"INR",51219,15858.0
23028,2017-10-16,1,88,"INR",43838,326125.0
23029,2017-10-17,10,1324,"INR",22682,369617.0
23030,2017-10-18,5,620,"INR",30246,176872.0
23031,2017-10-18,1,264,"INR",42333,565683.0
23032,2017-10-19,1,88,"INR",52815,300512.0
23033,2017-10-19,1,130,"INR",8570,18533.0
23034,2017-10-23,3,657,"INR",82932,49834.0
23035,2017-10-23,33,6810,"INR",17608,155577.0
23036,2017-10-24,16,3296,"INR",86290,431306.0
23037,2017-10-25,7,880,"INR",40763,204706.0
23038,2017-10-26,1,130,"INR",68703,324849.0
23039,2017-10-27,2,264,"INR",88437,31195.0
23040,2017-10-31,1,176,"INR",86796,564639.0
23041,2017-10-31,5,921,"INR",12844,372801.0
23042,2017-11-02,53,10019,"INR",22429,443771.0
23043,2017-11-02,4,528,"INR",36515,488559.0
23044,2017-11-02,1,264,"INR",65108,469127.0
23045,2017-11-03,56,10204,"INR",40065,2701.0
23046,2017-11-03,2,394,"INR",62720,278736.0
23047,2017-11-06,3,352,"INR",80641,372806.0
23048,2017-11-06,1,130,"INR",34814,10817.0
23049,2017-11-07,3,472,"INR",12367,254769.0
23050,2017-11-07,1,176,"INR",96272,118274.0
23051,2017-11-07,5,1046,"INR",38332,549241.0
23052,2017-11-07,33,6810,"INR",78896,563430.0
23053,2017-11-09,1,88,"INR",99541,127096.0
23054,2017-11-10,7,935,"INR",39520,478642.0
23055,2017-11-10,1,134,"INR",63106,300642.0
23056,2017-11-10,2,264,"INR",62393,431898.0
23057,2017-11-13,10,1708,"INR",10717,163504.0
23058,2017-11-13,33,6810,"INR",8085,8389.0
23059,2017-11-13,3,403,"INR",62727,257255.0
23060,2017-11-13,3,403,"INR",75723,577286.0
23061,2017-11-14,12,1384,"INR",24650,483892.0
23062,2017-11-14,5,963,"INR",36573,142392.0
23063,2017-11-14,1,176,"INR",86595,374538.0
23064,2017-11-14,1,259,"INR",77851,2040.0
23065,2017-11-15,2,264,"INR",12538,29672.0
23066,2017-11-15,2,403,"INR",71296,579458.0
23067,2017-11-17,6,1213,"INR",68103,279814.0
23068,2017-11-20,1,176,"INR",87258,384578.0
23069,2017-11-20,1,134,"INR",76180,209609.0
23070,2017-11-21,1,134,"INR",49993,646.0
23071,2017-11-22,1,176,"INR",46469,14984.0
23072,2017-11-23,1,181,"INR",2603,495510.0
23073,2017-11-23,5,944,"INR",25079,191794.0
23074,2017-11-24,1,176,"INR",86238,256957.0
23075,2017-11-27,1,134,"INR",72762,107476.0
23076,2017-11-27,33,6810,"INR",94130,432533.0
23077,2017-11-29,2,269,"INR",65006,352899.0
23078,2017-11-30,13,1653,"INR",27406,476310.0
23079,2017-11-30,3,537,"INR",86404,483647.0
23080,2017-12-01,8,1083,"INR",25056,535850.0
23081,2017-12-01,5,616,"INR",76191,295537.0
23082,2017-12-04,7,944,"INR",11126,372262.0
23083,2017-12-04,1,134,"INR",33717,415758.0
23084,2017-12-05,5,704,"INR",97298,395224.0
23085,2017-12-05,1,269,"INR",12911,564656.0
23086,2017-12-06,5,616,"INR",36784,136831.0
23087,2017-12-06,1,269,"INR",52393,460881.0
23088,2017-12-06,3,412,"INR",50232,61983.0
23089,2017-12-07,7,894,"INR",1826,200005.0
23090,2017-12-07,9,1750,"INR",7205,406683.0
23091,2017-12-07,4,764,"INR",58531,488779.0
23092,2017-12-08,1,88,"INR",88453,141185.0
23093,2017-12-11,2,264,"INR",36231,655.0
23094,2017-12-11,1,134,"INR",21598,542033.0
23095,2017-12-12,1,134,"INR",25675,433076.0
23096,2017-12-15,5,616,"INR",49052,49496.0
23097,2017-12-18,1,134,"INR",89351,291978.0
23098,2017-12-18,33,6810,"INR",93205,436223.0
23099,2017-12-19,1,269,"INR",71129,543240.0
23100,2017-12-20,1,88,"INR",71417,396200.0
23101,2017-12-20,7,1352,"INR",88709,15250.0
23102,2017-12-21,1,176,"INR",70162,155588.0
23103,2017-12-21,1,134,"INR",98740,515475.0
23104,2017-12-22,1,88,"INR",89172,578030.0
23105,2017-12-22,3,676,"INR",61560,569439.0
23106,2017-12-27,7,769,"INR",25620,554481.0
23107,2017-12-27,3,356,"INR",62175,339998.0
23108,2017-12-27,1,134,"INR",53694,3948.0
23109,2017-12-28,53,10019,"INR",54685,14968.0
23110,2017-12-29,7,963,"INR",52154,578028.0
23111,2017-12-29,1,269,"INR",25669,363319.0
23112,2018-01-02,3,356,"INR",7451,174777.0
23113,2018-01-02,1,269,"INR",95889,490042.0
23114,2018-01-03,3,537,"INR",31574,30999.0
23115,2018-01-03,33,6810,"INR",19692,566296.0
23116,2018-01-05,3,315,"INR",1260,347248.0
23117,2018-01-05,2,264,"INR",54699,172471.0
23118,2018-01-05,1,134,"INR",5443,426392.0
23119,2018-01-08,63,7398,"INR",80082,516910.0
23120,2018-01-08,3,444,"INR",84169,556492.0
23121,2018-01-08,1,269,"INR",5536,339183.0
23122,2018-01-09,1,176,"INR",51341,543857.0
23123,2018-01-09,1,134,"INR",73181,403795.0
23124,2018-01-10,1,176,"INR",55409,474110.0
23125,2018-01-10,1,134,"INR",17591,8730.0
23126,2018-01-10,100,8319,"INR",10156,515026.0
23127,2018-01-10,1,162,"INR",89165,56175.0
23128,2018-01-11,7,884,"INR",92017,298303.0
23129,2018-01-15,6,796,"INR",21122,467933.0
23130,2018-01-15,1,269,"INR",33369,30182.0
23131,2018-01-16,11,1657,"INR",54789,466600.0
23132,2018-01-16,2,264,"INR",68860,481683.0
23133,2018-01-16,4,810,"INR",28978,528467.0
23134,2018-01-16,1,97,"INR",23783,2864.0
23135,2018-01-17,1,79,"INR",79883,378274.0
23136,2018-01-18,5,616,"INR",46991,414170.0
23137,2018-01-18,2,403,"INR",47908,173199.0
23138,2018-01-19,2,264,"INR",70193,543188.0
23139,2018-01-21,3,352,"INR",27699,403668.0
23140,2018-01-22,3,352,"INR",64285,410497.0
23141,2018-01-22,4,713,"INR",75278,473018.0
23142,2018-01-23,16,3292,"INR",75670,10578.0
23143,2018-01-24,3,250,"INR",36,565374.0
23144,2018-01-24,1,134,"INR",24771,119163.0
23145,2018-01-25,1,167,"INR",9360,479256.0
23146,2018-01-25,1,88,"INR",32213,476783.0
23147,2018-01-25,1,269,"INR",16407,515375.0
23148,2018-01-26,7,972,"INR",45158,516465.0
23149,2018-01-29,3,352,"INR",26193,128424.0
23150,2018-01-29,3,537,"INR",30515,55531.0
23151,2018-01-29,33,6806,"INR",43274,419752.0
23152,2018-01-30,4,491,"INR",75901,122433.0
23153,2018-01-30,3,440,"INR",8546,496928.0
23154,2018-01-30,5,940,"INR",41941,1540.0
23155,2018-01-31,8,1000,"INR",2802,246047.0
23156,2018-01-31,3,352,"INR",2272,29071.0
23157,2018-01-31,1,134,"INR",71837,536767.0
23158,2018-02-01,13,1537,"INR",71975,383847.0
23159,2018-02-01,3,352,"INR",87586,31706.0
23160,2018-02-01,1,269,"INR",97782,550939.0
23161,2018-02-02,7,1037,"INR",38789,381669.0
23162,2018-02-02,3,250,"INR",60053,290963.0
23163,2018-02-05,4,528,"INR",70521,556470.0
23164,2018-02-06,3,333,"INR",69405,93497.0
23165,2018-02-06,1,93,"INR",9878,128410.0
23166,2018-02-06,1,269,"INR",4705,413534.0
23167,2018-02-07,3,537,"INR",5122,404865.0
23168,2018-02-08,3,468,"INR",25607,23067.0
23169,2018-02-08,1,167,"INR",30535,464402.0
23170,2018-02-08,1,176,"INR",73074,145076.0
23171,2018-02-08,1,269,"INR",26228,62759.0
23172,2018-02-09,57,7630,"INR",15249,70490.0
23173,2018-02-09,2,264,"INR",18359,359411.0
23174,2018-02-09,1,134,"INR",53520,466032.0
23175,2018-02-12,1,222,"INR",33948,467484.0
23176,2018-02-12,1,134,"INR",17167,23065.0
23177,2018-02-13,1,176,"INR",62228,309754.0
23178,2018-02-14,3,329,"INR",39341,369220.0
23179,2018-02-14,1,134,"INR",6967,408655.0
23180,2018-02-14,33,6491,"INR",83148,483711.0
23181,2018-02-15,1,171,"INR",73841,45761.0
23182,2018-02-16,1,171,"INR",23265,17077.0
23183,2018-02-16,1,134,"INR",86242,393898.0
23184,2018-02-19,1,88,"INR",67786,530097.0
23185,2018-02-19,3,676,"INR",83547,354888.0
23186,2018-02-20,2,259,"INR",4559,359414.0
23187,2018-02-20,6,792,"INR",3530,69719.0
23188,2018-02-20,1,269,"INR",62586,481774.0
23189,2018-02-21,40,5926,"INR",16422,583.0
23190,2018-02-21,3,352,"INR",53025,310981.0
23191,2018-02-21,1,269,"INR",18178,439241.0
23192,2018-02-22,2,259,"INR",69833,556219.0
23193,2018-02-22,2,264,"INR",47282,585.0
23194,2018-02-23,1,134,"INR",87031,295072.0
23195,2018-02-26,5,602,"INR",32939,311831.0
23196,2018-02-26,3,440,"INR",65701,437065.0
23197,2018-02-27,9,1093,"INR",78317,528454.0
23198,2018-02-28,10,1704,"INR",77426,107715.0
23199,2018-02-28,4,514,"INR",72631,411254.0
23200,2018-02-28,7,880,"INR",62599,157295.0
23201,2018-03-01,7,1037,"INR",55268,349628.0
23202,2018-03-01,2,259,"INR",951,31006.0
23203,2018-03-01,53,10019,"INR",26041,367957.0
23204,2018-03-01,2,403,"INR",56388,23847.0
23205,2018-03-02,6,773,"INR",38193,45871.0
23206,2018-03-02,5,708,"INR",93065,68512.0
23207,2018-03-05,2,264,"INR",68988,354531.0
23208,2018-03-05,33,6491,"INR",26419,5938.0
23209,2018-03-06,1,111,"INR",70429,490119.0
23210,2018-03-06,1,88,"INR",49078,311809.0
23211,2018-03-07,2,259,"INR",14096,307554.0
23212,2018-03-07,1,176,"INR",7634,513319.0
23213,2018-03-07,114,22843,"INR",61573,363380.0
23214,2018-03-08,16,4343,"INR",24648,263637.0
23215,2018-03-08,2,259,"INR",72832,350064.0
23216,2018-03-08,1,134,"INR",61561,420143.0
23217,2018-03-09,10,2713,"INR",4986,43206.0
23218,2018-03-09,4,519,"INR",99266,377889.0
23219,2018-03-12,3,347,"INR",83390,491553.0
23220,2018-03-12,5,926,"INR",31147,523267.0
23221,2018-03-13,4,514,"INR",26833,396192.0
23222,2018-03-13,1,176,"INR",49790,411550.0
23223,2018-03-13,1,264,"INR",80991,455698.0
23224,2018-03-14,1,88,"INR",45269,56308.0
23225,2018-03-14,5,616,"INR",66566,406046.0
23226,2018-03-14,1,130,"INR",75137,387363.0
23227,2018-03-15,2,380,"INR",2612,571102.0
23228,2018-03-16,1,88,"INR",15985,231946.0
23229,2018-03-19,4,519,"INR",3066,526744.0
23230,2018-03-19,2,264,"INR",92858,419161.0
23231,2018-03-19,33,6491,"INR",16319,268088.0
23232,2018-03-20,17,1926,"INR",34052,6924.0
23233,2018-03-20,3,352,"INR",88237,63082.0
23234,2018-03-21,1,259,"INR",16367,479413.0
23235,2018-03-23,5,602,"INR",23194,49096.0
23236,2018-03-26,53,10208,"INR",12860,342643.0
23237,2018-03-27,3,431,"INR",2916,409546.0
23238,2018-03-27,1,176,"INR",70756,525659.0
23239,2018-03-27,1,130,"INR",76503,379846.0
23240,2018-03-27,16,3292,"INR",59925,289829.0
23241,2018-03-28,3,519,"INR",90452,444346.0
23242,2018-03-29,3,648,"INR",48474,442167.0
23243,2018-03-30,2,259,"INR",67340,204587.0
23244,2018-03-30,1,130,"INR",46313,448702.0
23245,2018-03-30,1,79,"INR",6855,524452.0
23246,2018-04-03,1,171,"INR",876,227560.0
23247,2018-04-03,1,259,"INR",9372,524455.0
23248,2018-04-03,33,6491,"INR",1815,3544.0
23249,2018-04-04,1,88,"INR",91779,494927.0
23250,2018-04-04,1,176,"INR",47781,134395.0
23251,2018-04-04,4,778,"INR",35617,432372.0
23252,2018-04-05,1,88,"INR",10519,550833.0
23253,2018-04-05,3,648,"INR",16078,304274.0
23254,2018-04-06,1,176,"INR",76673,516715.0
23255,2018-04-06,53,6426,"INR",98130,119055.0
23256,2018-04-06,3,648,"INR",87883,381922.0
23257,2018-04-06,2,245,"INR",4707,69883.0
23258,2018-04-09,2,319,"INR",23365,402621.0
23259,2018-04-09,8,1394,"INR",63237,146420.0
23260,2018-04-09,5,574,"INR",28212,16392.0
23261,2018-04-10,4,519,"INR",96000,503323.0
23262,2018-04-11,1,171,"INR",47740,569570.0
23263,2018-04-12,1,106,"INR",10795,549203.0
23264,2018-04-13,7,1426,"INR",37790,11705.0
23265,2018-04-16,3,435,"INR",3626,3434.0
23266,2018-04-17,1,176,"INR",85306,209917.0
23267,2018-04-17,2,389,"INR",38369,442117.0
23268,2018-04-18,1,88,"INR",6606,403942.0
23269,2018-04-18,1,88,"INR",10436,411982.0
23270,2018-04-18,3,449,"INR",3600,457740.0
23271,2018-04-19,107,14431,"INR",77746,365349.0
23272,2018-04-19,1,176,"INR",38126,267910.0
23273,2018-04-19,33,6491,"INR",96732,17376.0
23274,2018-04-20,3,347,"INR",13016,452272.0
23275,2018-04-20,3,352,"INR",71184,69773.0
23276,2018-04-20,1,130,"INR",46623,454692.0
23277,2018-04-23,1,176,"INR",75341,287942.0
23278,2018-04-24,4,519,"INR",50711,41100.0
23279,2018-04-24,4,528,"INR",12766,3574.0
23280,2018-04-24,5,1032,"INR",97424,485078.0
23281,2018-04-26,2,264,"INR",47994,391410.0
23282,2018-04-26,3,352,"INR",95469,442470.0
23283,2018-04-26,16,3292,"INR",21038,558265.0
23284,2018-04-27,1,185,"INR",62501,559233.0
23285,2018-04-27,3,519,"INR",67889,402728.0
23286,2018-04-27,1,97,"INR",62191,58527.0
23287,2018-05-02,7,861,"INR",20710,32510.0
23288,2018-05-02,56,10204,"INR",31323,303283.0
23289,2018-05-02,1,130,"INR",56778,146304.0
